Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Price per SqFt,Risk Level
1811,531380110,60,4,70.0,8462,1,2,0,3,0,4,0,23,2,2,0,5,6,5,1994,1994,1,0,6,6,1,105.0,2,2,2,2,2,3,2,814.0,5,0.0,114.0,928.0,1,0,1,4,936,785,0,1721,0.0,1.0,2,1,3,1,2,7,7,0,5,1,1994.0,1,2.0,471.0,4,4,2,300,87,0,0,0,0,3,4,3,0,7,2007,9,4,201000,13,13,116.79256246368392,Low Risk
1812,531384070,60,4,67.0,11613,1,2,1,3,0,0,0,23,2,2,0,5,6,5,1993,1997,1,0,12,13,3,0.0,2,4,2,2,4,3,0,480.0,5,0.0,384.0,864.0,1,0,1,4,920,900,0,1820,0.0,0.0,2,1,3,1,2,7,7,0,5,1,1993.0,1,2.0,492.0,4,4,2,144,85,0,0,0,0,3,0,3,0,5,2007,9,4,191750,14,10,105.35714285714286,Low Risk
1813,531385070,20,4,65.0,8450,1,2,3,3,0,4,0,23,2,2,0,2,7,5,2000,2001,1,0,12,13,1,108.0,3,4,2,2,4,3,5,0.0,5,0.0,1349.0,1349.0,1,0,1,4,1349,0,0,1349,0.0,0.0,2,0,3,1,4,6,7,0,5,1,2000.0,2,2.0,539.0,4,4,2,120,55,0,0,0,0,3,0,3,0,12,2007,9,4,179000,7,6,132.69088213491474,Low Risk
1814,531385130,20,4,67.0,16196,1,2,2,2,0,4,0,23,2,2,0,2,7,5,1998,1998,1,0,12,13,3,0.0,2,4,2,2,4,1,2,1443.0,5,0.0,39.0,1482.0,1,0,1,4,1494,0,0,1494,1.0,0.0,2,0,3,1,2,5,7,1,1,1,1998.0,1,2.0,514.0,4,4,2,402,25,0,0,0,0,3,4,3,0,8,2007,9,4,215000,9,9,143.90896921017404,Low Risk
1815,531451030,120,4,50.0,8012,1,2,3,3,0,4,0,23,2,2,4,2,6,5,1992,1992,1,0,9,7,3,0.0,2,4,2,2,4,3,2,430.0,5,0.0,1145.0,1575.0,1,2,1,4,1575,0,0,1575,1.0,0.0,2,0,2,1,2,5,7,0,5,1,1992.0,1,2.0,529.0,4,4,2,0,0,52,0,0,0,3,4,3,0,7,2007,9,4,179200,15,15,113.77777777777776,High Risk
1816,531451150,160,4,50.0,8012,1,2,3,3,0,4,0,23,2,2,4,5,6,5,1980,1980,1,0,9,10,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,630.0,630.0,1,0,1,4,630,636,0,1266,0.0,0.0,1,1,2,1,4,5,7,2,4,1,1980.0,1,1.0,283.0,4,4,2,340,0,0,0,0,0,3,2,3,0,7,2007,9,4,128000,27,27,101.10584518167455,High Risk
1817,531453140,85,4,67.0,9180,1,2,0,3,0,1,0,23,2,2,0,6,5,7,1983,1983,1,0,6,6,3,0.0,3,4,1,2,4,0,0,747.0,3,93.0,0.0,840.0,1,2,1,4,884,0,0,884,1.0,0.0,1,0,2,1,2,5,7,0,5,1,1983.0,1,2.0,504.0,4,2,2,240,0,0,0,0,0,3,2,3,0,12,2007,9,4,144000,24,24,162.89592760180994,Medium Risk
1818,531477040,90,3,60.0,8400,1,2,3,3,0,4,0,23,1,2,2,2,5,5,1977,1977,1,0,9,10,1,320.0,3,4,3,5,5,4,6,0.0,6,0.0,0.0,0.0,1,4,1,4,2020,0,0,2020,0.0,0.0,2,0,4,2,4,10,7,2,4,5,1977.0,2,2.0,630.0,4,4,2,0,0,0,0,0,0,3,4,3,0,10,2007,9,4,144000,30,30,71.2871287128713,High Risk
1819,532353120,20,4,64.0,6285,1,2,3,3,0,4,0,22,2,2,0,2,5,5,1977,1977,1,0,9,10,3,0.0,3,4,1,2,4,3,3,138.0,4,351.0,405.0,894.0,1,4,1,4,894,0,0,894,1.0,0.0,1,0,2,1,4,5,7,0,5,5,1979.0,2,1.0,308.0,4,4,2,192,0,0,0,0,0,3,4,3,0,3,2007,9,4,120750,30,30,135.06711409395973,Medium Risk
1820,532354010,20,4,80.0,8480,1,2,3,3,0,0,0,22,2,2,0,2,5,6,1963,1963,3,0,6,6,3,0.0,3,4,1,4,4,3,2,630.0,5,0.0,340.0,970.0,1,4,1,4,970,0,0,970,1.0,0.0,1,0,2,1,4,5,7,0,5,5,1996.0,2,2.0,624.0,4,4,2,0,24,0,0,192,0,3,4,3,0,7,2007,9,4,132500,44,44,136.5979381443299,Medium Risk
1821,532354060,20,4,70.0,7420,1,2,3,3,0,4,0,22,2,2,0,2,5,5,1962,1962,3,0,8,8,3,0.0,3,4,1,4,4,3,4,417.0,5,0.0,640.0,1057.0,1,4,1,4,1057,0,0,1057,0.0,0.0,1,0,3,1,4,6,7,0,5,5,1977.0,0,2.0,576.0,4,4,2,0,0,0,0,0,0,3,4,3,0,4,2007,9,4,132000,45,45,124.88174077578051,Medium Risk
1822,532354070,20,4,72.0,7758,1,2,0,3,0,0,0,22,2,2,0,2,5,7,1962,2001,1,0,6,10,3,0.0,3,2,1,4,4,3,0,588.0,5,0.0,411.0,999.0,1,2,1,4,999,0,0,999,1.0,0.0,1,0,3,1,2,6,7,0,5,5,1963.0,2,1.0,264.0,4,4,2,0,132,0,0,0,0,3,4,3,0,3,2007,9,4,132500,45,6,132.63263263263264,Medium Risk
1823,532376040,20,4,85.0,6970,1,2,3,3,0,0,0,22,1,2,0,2,4,5,1961,1961,1,0,12,13,3,0.0,3,4,1,4,4,3,0,932.0,5,0.0,108.0,1040.0,1,4,1,4,1120,0,0,1120,1.0,0.0,1,1,3,1,1,5,7,0,5,1,1961.0,1,2.0,544.0,4,4,2,168,0,0,0,0,0,3,4,2,400,5,2007,9,4,129000,46,46,115.17857142857144,High Risk
1824,532376090,20,4,40.0,13673,1,2,0,3,0,1,0,22,5,2,0,2,5,5,1962,1962,1,0,6,6,3,0.0,3,2,1,4,4,3,5,0.0,5,0.0,1140.0,1140.0,1,4,1,4,1696,0,0,1696,0.0,0.0,1,1,3,1,4,8,3,1,4,1,1962.0,1,1.0,349.0,4,4,2,0,30,0,0,0,0,3,4,3,0,3,2007,9,4,143900,45,45,84.84669811320755,High Risk
1825,532377050,20,4,84.0,7476,1,2,3,3,0,0,0,22,2,2,0,2,5,7,1968,1968,1,0,6,6,3,0.0,3,4,1,4,4,3,4,812.0,5,0.0,228.0,1040.0,1,4,1,4,1040,0,0,1040,1.0,0.0,1,1,3,1,4,5,7,0,5,5,1991.0,0,2.0,686.0,4,4,2,188,0,0,0,0,0,3,4,3,0,6,2007,9,4,145000,39,39,139.42307692307693,Medium Risk
1826,532377140,20,4,72.0,9945,1,2,0,3,0,4,0,22,2,2,0,2,5,5,1961,1961,3,0,13,14,1,57.0,3,4,1,4,4,3,4,827.0,5,0.0,161.0,988.0,1,4,1,4,988,0,0,988,1.0,0.0,1,0,3,1,4,5,7,0,5,5,1963.0,2,2.0,572.0,4,4,2,0,0,0,0,0,0,3,4,3,0,10,2007,9,4,128500,46,46,130.06072874493927,Medium Risk
1827,532378240,20,4,72.0,6173,1,2,0,3,0,4,0,22,2,2,0,2,5,6,1967,1967,1,0,6,14,1,75.0,3,4,1,4,4,3,2,599.0,5,0.0,277.0,876.0,1,4,1,4,902,0,0,902,0.0,0.0,1,0,3,1,4,6,7,0,5,1,1967.0,2,1.0,288.0,4,4,2,0,0,0,0,0,0,3,2,3,0,8,2007,9,4,125500,40,40,139.13525498891352,Medium Risk
1830,532479050,20,4,44.0,10751,1,2,0,3,0,1,0,22,5,2,0,2,5,5,1974,1974,1,0,9,10,1,44.0,3,4,1,1,4,1,0,787.0,5,0.0,250.0,1037.0,1,4,1,4,1037,0,0,1037,1.0,0.0,1,0,2,1,4,5,7,0,5,1,1974.0,1,2.0,431.0,4,4,2,136,47,0,0,0,0,3,4,3,0,8,2007,9,4,129000,33,33,124.39729990356798,Medium Risk
1831,532479120,85,4,72.0,16647,1,2,0,3,0,1,0,22,5,2,0,6,5,5,1975,1981,1,0,6,6,3,0.0,3,4,1,2,4,1,0,1390.0,5,0.0,0.0,1390.0,1,4,1,4,1701,0,0,1701,1.0,0.0,2,0,3,1,4,6,3,2,4,2,1975.0,0,2.0,611.0,4,4,2,0,0,0,0,0,0,3,4,3,0,1,2007,9,4,171000,32,26,100.52910052910052,High Risk
1832,532479140,20,4,43.0,12712,1,2,0,3,0,1,0,22,5,2,0,2,6,7,1973,2006,1,0,5,5,3,0.0,3,4,1,2,4,2,0,968.0,5,0.0,76.0,1044.0,1,4,1,4,1055,0,0,1055,1.0,0.0,1,0,2,1,2,5,7,1,4,1,1973.0,1,2.0,542.0,4,4,2,455,0,0,0,0,0,3,4,3,0,1,2007,9,0,147000,34,1,139.33649289099526,Medium Risk
1835,533205110,120,2,45.0,4379,1,2,0,3,0,2,0,24,2,2,4,2,8,5,2004,2004,1,0,8,8,3,0.0,2,4,2,2,4,0,2,851.0,5,0.0,527.0,1378.0,1,0,1,4,1378,0,0,1378,1.0,0.0,2,0,2,1,2,6,7,1,2,1,2004.0,0,2.0,540.0,4,4,2,160,56,0,0,0,0,3,4,3,0,7,2007,9,4,214000,3,3,155.29753265602324,Low Risk
1836,533206060,120,2,80.0,3523,1,1,0,3,0,4,0,24,2,2,4,2,8,5,2006,2007,1,0,12,13,2,30.0,2,4,2,2,4,3,2,60.0,5,0.0,1081.0,1141.0,1,0,1,4,1151,0,0,1151,1.0,0.0,2,0,2,1,2,5,7,0,5,1,2006.0,0,2.0,484.0,4,4,2,0,60,0,0,0,0,3,4,3,0,2,2007,6,5,166000,1,0,144.22241529105125,Low Risk
1837,533206070,120,2,32.0,3784,1,1,0,3,0,4,0,24,2,2,4,2,8,5,2006,2007,1,0,12,13,2,36.0,2,4,2,2,4,3,2,60.0,5,0.0,1451.0,1511.0,1,0,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,2,5,7,0,5,1,2006.0,0,2.0,476.0,4,4,2,0,120,0,0,0,0,3,4,3,0,2,2007,6,5,193800,1,0,123.83386581469648,Low Risk
1838,533208010,120,2,47.0,4230,1,1,3,3,0,0,0,24,2,2,4,2,7,5,2006,2007,1,0,12,13,3,0.0,2,4,2,0,2,3,5,0.0,5,0.0,1352.0,1352.0,1,0,1,4,1352,0,0,1352,0.0,0.0,2,0,2,1,2,5,7,1,2,1,2006.0,1,2.0,466.0,4,4,2,0,241,0,0,0,0,3,4,3,0,4,2007,6,5,208900,1,0,154.51183431952663,Low Risk
1839,533208020,120,2,40.0,3606,1,1,3,3,0,4,0,24,2,2,4,2,7,5,2006,2007,1,0,12,13,3,0.0,2,4,2,0,2,3,2,937.0,5,0.0,415.0,1352.0,1,0,1,4,1352,0,0,1352,1.0,0.0,2,0,2,1,2,5,7,1,2,1,2006.0,1,2.0,466.0,4,4,2,0,241,0,0,0,0,3,4,3,0,8,2007,6,5,194000,1,0,143.49112426035504,Low Risk
1840,533208030,120,2,30.0,5330,1,1,1,3,0,4,0,24,2,2,4,2,8,5,2006,2007,1,0,12,13,3,0.0,2,4,2,2,4,3,5,0.0,5,0.0,1550.0,1550.0,1,0,1,4,1550,0,0,1550,0.0,0.0,2,1,2,1,2,5,7,0,5,1,2007.0,0,2.0,528.0,4,4,2,0,102,0,0,0,0,3,4,3,0,7,2007,6,5,207500,1,0,133.8709677419355,Low Risk
1841,533208040,120,2,35.0,4274,1,1,0,3,0,4,0,24,2,2,4,2,7,5,2006,2007,1,0,12,13,3,0.0,2,4,2,2,4,3,2,1106.0,5,0.0,135.0,1241.0,1,0,1,4,1241,0,0,1241,1.0,0.0,1,1,1,1,2,4,7,0,5,1,2007.0,0,2.0,569.0,4,4,2,0,116,0,0,0,0,3,4,3,0,11,2007,6,5,199900,1,0,161.07977437550363,Low Risk
1842,533208070,160,2,35.0,4251,1,1,0,3,0,4,0,24,2,2,4,5,7,5,2006,2007,1,0,8,8,3,0.0,2,4,2,2,4,3,5,0.0,5,0.0,625.0,625.0,1,0,1,4,625,625,0,1250,0.0,0.0,2,1,2,1,2,5,7,0,5,5,2006.0,1,2.0,528.0,4,4,2,0,54,0,0,0,0,3,4,3,0,6,2007,6,5,164700,1,0,131.76,Medium Risk
1843,533213130,160,2,24.0,2280,1,1,3,3,0,4,0,24,2,2,3,5,6,5,1999,1999,1,0,8,8,1,342.0,3,4,2,2,4,3,2,565.0,5,0.0,179.0,744.0,1,2,1,4,757,744,0,1501,1.0,0.0,2,1,3,1,4,6,7,1,4,5,1999.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,3,4,3,0,9,2007,9,4,176500,8,8,117.58827448367757,High Risk
1844,533213140,160,2,34.0,3230,1,1,3,3,0,0,0,24,2,2,4,5,6,5,1999,1999,1,0,8,8,1,1129.0,3,4,2,2,4,3,2,419.0,5,0.0,310.0,729.0,1,2,1,4,729,729,0,1458,0.0,0.0,2,1,2,1,4,5,7,1,1,5,1999.0,2,2.0,440.0,4,4,2,0,32,0,0,0,0,3,4,3,0,6,2007,9,4,176000,8,8,120.71330589849109,High Risk
1845,533221030,160,2,72.5,2117,1,2,3,3,0,4,0,24,2,2,4,5,6,5,2000,2000,1,0,8,8,1,513.0,2,4,2,2,4,3,2,420.0,5,0.0,336.0,756.0,1,0,1,4,756,756,0,1512,0.0,0.0,2,1,2,1,2,4,7,1,4,5,2000.0,2,2.0,440.0,4,4,2,0,32,0,0,0,0,3,4,3,0,6,2007,9,4,168500,7,7,111.44179894179894,High Risk
1846,533221060,160,2,24.0,2117,1,2,3,3,0,4,0,24,2,2,3,5,6,5,2000,2000,1,0,8,8,1,216.0,2,4,2,2,4,3,2,417.0,5,0.0,339.0,756.0,1,0,1,4,769,804,0,1573,0.0,0.0,2,1,3,1,2,4,7,0,5,5,2000.0,2,2.0,440.0,4,4,2,0,32,0,0,0,0,3,4,3,0,9,2007,9,4,177000,7,7,112.52383979656707,High Risk
1847,533221100,160,2,72.5,2117,1,2,3,3,0,4,0,24,2,2,3,5,6,5,2000,2000,1,0,8,8,1,456.0,2,4,2,2,4,3,2,436.0,5,0.0,320.0,756.0,1,0,1,4,769,756,0,1525,0.0,0.0,2,1,3,1,2,5,7,1,4,5,2000.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,3,4,3,0,6,2007,9,4,177000,7,7,116.0655737704918,High Risk
1848,533223050,160,2,72.5,5105,1,2,1,3,0,2,0,24,2,2,4,5,7,5,2004,2004,1,0,8,8,3,0.0,2,4,2,2,4,3,2,239.0,5,0.0,312.0,551.0,1,0,1,4,551,551,0,1102,0.0,0.0,2,1,2,1,2,4,7,0,5,5,2004.0,2,2.0,480.0,4,4,2,0,60,0,0,0,0,3,4,3,0,3,2007,9,4,148800,3,3,135.02722323049002,Medium Risk
1849,533236040,160,2,24.0,2645,1,1,3,3,0,4,0,24,2,2,3,5,8,5,1999,2000,1,0,8,8,1,456.0,2,4,2,2,4,3,5,0.0,5,0.0,776.0,776.0,1,0,1,4,764,677,0,1441,0.0,0.0,2,1,2,1,2,5,7,0,5,5,1999.0,2,2.0,492.0,4,4,2,206,0,0,0,0,0,3,4,3,0,11,2007,9,4,174000,8,7,120.74947952810548,Low Risk
1850,533241030,60,2,66.0,7399,1,1,0,3,0,4,0,24,2,2,0,5,7,5,1997,1998,3,0,12,13,1,1600.0,2,4,2,2,4,3,1,649.0,5,0.0,326.0,975.0,1,0,1,4,975,975,0,1950,0.0,0.0,2,1,3,1,2,7,7,1,4,5,1997.0,1,2.0,576.0,4,4,2,0,10,0,0,198,0,3,4,3,0,6,2007,9,4,239000,10,9,122.56410256410255,Low Risk
1851,533242080,20,2,73.0,7321,1,1,0,3,0,4,0,24,2,2,0,2,7,5,1999,2000,1,0,5,5,3,0.0,2,4,2,2,4,3,5,0.0,5,0.0,1339.0,1339.0,1,0,1,4,1358,0,0,1358,0.0,0.0,2,0,3,1,2,5,7,0,5,5,1999.0,2,2.0,625.0,4,4,2,176,174,0,0,0,0,3,4,3,0,12,2007,0,4,204000,8,7,150.22091310751105,Low Risk
1852,533242090,60,2,72.5,8010,1,1,0,3,0,4,0,24,2,2,0,5,8,5,2003,2004,3,0,5,5,3,0.0,2,4,2,0,4,3,2,964.0,5,0.0,90.0,1054.0,1,0,1,4,1072,976,0,2048,1.0,0.0,2,1,3,1,2,8,7,2,2,5,2003.0,2,2.0,552.0,4,4,2,0,48,0,0,180,0,3,4,3,0,8,2007,9,4,301000,4,3,146.97265625,Low Risk
1853,533244040,60,2,106.0,8413,1,2,0,3,0,4,0,24,2,2,0,5,8,5,1998,1998,1,0,12,13,3,0.0,2,2,2,0,4,2,2,901.0,5,0.0,319.0,1220.0,1,0,1,4,1220,1142,0,2362,1.0,0.0,2,1,3,1,2,8,7,2,4,1,1998.0,1,2.0,1105.0,2,4,2,147,0,36,0,144,0,3,4,3,0,6,2007,9,4,312500,9,9,132.303132938188,Low Risk
1854,533250190,120,4,50.0,9466,1,2,1,3,0,2,0,27,2,2,4,2,8,5,1994,1995,1,0,3,3,3,0.0,2,4,2,2,4,1,3,457.0,0,1037.0,0.0,1494.0,1,0,1,4,1494,0,0,1494,1.0,0.0,1,1,1,1,2,5,7,1,2,1,1994.0,0,2.0,478.0,4,4,2,0,30,0,0,217,0,3,4,3,0,5,2007,9,4,279700,13,12,187.21552878179384,Low Risk
1855,533251110,20,4,80.0,12000,1,2,3,3,0,4,0,27,2,2,0,2,7,6,1980,1980,3,0,12,8,1,600.0,2,4,1,2,4,3,2,1732.0,5,0.0,270.0,2002.0,1,0,1,4,2362,0,0,2362,1.0,0.0,2,1,3,1,2,8,7,1,4,1,1980.0,1,2.0,546.0,2,4,2,180,16,0,0,0,0,3,4,3,0,3,2007,9,4,255000,27,27,107.9593564775614,Low Risk
1856,533251130,80,4,80.0,16157,1,2,0,3,0,2,0,27,1,2,0,7,5,7,1978,1978,1,0,9,10,3,0.0,3,4,2,2,4,1,0,680.0,4,391.0,289.0,1360.0,1,0,1,4,1432,0,0,1432,1.0,0.0,1,1,2,1,2,5,7,1,4,1,1978.0,2,2.0,588.0,4,4,2,168,180,0,0,0,0,3,4,3,0,6,2007,9,4,194000,29,29,135.47486033519553,Medium Risk
1857,533252130,20,4,90.0,10768,1,2,0,3,0,0,0,27,2,2,0,2,5,8,1976,2004,1,0,9,10,3,0.0,2,2,1,2,4,1,0,1157.0,5,0.0,280.0,1437.0,1,4,1,4,1437,0,0,1437,1.0,0.0,2,0,3,1,2,6,7,1,1,1,1976.0,1,2.0,528.0,4,4,2,0,21,0,0,180,0,3,4,3,0,7,2007,9,4,218000,31,3,151.70494084899096,Medium Risk
1858,533253180,120,4,40.0,3840,1,2,0,3,0,4,0,9,2,2,4,2,8,6,1978,1998,1,0,13,10,3,0.0,2,4,1,2,4,1,2,881.0,3,176.0,0.0,1057.0,1,4,1,4,1295,0,0,1295,1.0,0.0,1,0,1,1,2,4,7,2,4,1,1978.0,0,2.0,571.0,4,4,2,133,89,0,0,0,0,3,4,3,0,7,2007,9,4,213750,29,9,165.05791505791507,Low Risk
1859,533254100,80,4,80.0,9600,1,2,3,3,0,2,0,27,1,2,0,7,6,7,1976,1994,3,0,9,10,1,360.0,2,2,1,4,4,3,5,0.0,5,0.0,528.0,528.0,1,0,1,4,1094,761,0,1855,0.0,0.0,2,1,3,1,4,7,7,1,4,1,1976.0,1,2.0,512.0,4,4,2,113,100,0,0,0,0,3,4,3,0,8,2007,9,4,187000,31,13,100.80862533692722,Low Risk
1860,533254130,20,4,80.0,9600,1,2,3,3,0,2,0,27,1,2,0,2,6,8,1976,1976,1,0,8,8,3,0.0,3,4,1,2,4,1,0,978.0,5,0.0,284.0,1262.0,1,0,1,4,1262,0,0,1262,0.0,1.0,2,0,3,1,4,6,7,1,4,1,1976.0,1,2.0,460.0,4,4,2,298,0,0,0,0,0,3,4,3,0,5,2007,9,4,181500,31,31,143.81933438985735,Medium Risk
1863,534104090,60,2,72.5,7050,1,2,3,3,0,4,0,24,2,2,0,5,7,5,2001,2001,1,0,12,13,3,0.0,2,4,2,2,4,3,2,738.0,5,0.0,319.0,1057.0,1,0,1,4,1057,872,0,1929,1.0,0.0,2,1,3,1,2,7,7,1,4,1,2001.0,0,2.0,650.0,4,4,2,0,235,0,0,0,0,3,4,3,0,5,2007,9,4,226000,6,6,117.15914981855884,Low Risk
1864,534125120,20,4,78.0,11700,1,2,3,3,0,4,0,17,6,2,0,2,6,6,1968,1968,1,0,8,8,1,41.0,3,4,1,4,4,3,5,0.0,5,0.0,912.0,912.0,1,0,1,4,1152,0,0,1152,1.0,0.0,1,1,3,1,4,7,7,0,5,1,1968.0,1,2.0,412.0,4,4,2,0,126,0,0,0,0,3,4,3,0,9,2007,1,4,143450,39,39,124.52256944444444,Medium Risk
1865,534127080,60,4,80.0,8000,1,2,3,3,0,4,0,17,3,2,0,5,6,6,1970,1970,1,0,12,13,1,525.0,3,4,1,4,4,3,4,915.0,5,0.0,93.0,1008.0,1,4,1,4,1403,1008,0,2411,1.0,0.0,2,1,4,1,4,8,7,1,3,1,1970.0,1,2.0,570.0,4,4,2,0,192,0,0,0,0,3,4,3,0,6,2007,9,4,240050,37,37,99.56449605972624,Low Risk
1866,534127140,85,4,80.0,8723,1,2,0,3,0,4,0,17,4,2,0,6,6,6,1969,1969,1,0,6,6,3,0.0,3,4,2,2,4,0,1,973.0,5,0.0,0.0,973.0,1,0,1,4,1082,0,0,1082,1.0,0.0,1,0,3,1,4,6,7,0,5,1,1969.0,2,2.0,480.0,4,4,2,160,0,0,0,0,0,3,4,3,0,1,2007,9,4,162500,38,38,150.18484288354898,Medium Risk
1867,534127260,20,4,130.0,11700,1,2,3,3,0,0,0,17,2,2,0,2,6,5,1968,1968,1,0,6,6,1,196.0,3,4,2,2,4,3,0,910.0,5,0.0,385.0,1295.0,1,1,1,4,1295,0,0,1295,1.0,0.0,1,1,3,1,4,6,7,0,5,1,1968.0,0,2.0,528.0,4,4,2,0,194,0,0,200,0,3,4,3,0,4,2007,9,4,164000,39,39,126.64092664092664,Medium Risk
1868,534128090,20,4,108.0,11358,1,2,0,3,0,0,0,17,2,2,0,2,7,7,1972,1987,3,0,13,14,3,0.0,3,4,1,4,4,3,1,346.0,5,0.0,778.0,1124.0,1,4,1,4,1610,0,0,1610,0.0,0.0,2,0,3,1,2,8,7,1,4,1,1972.0,1,2.0,515.0,4,4,2,202,0,0,0,256,0,3,4,3,0,5,2007,9,4,185000,35,20,114.90683229813664,Low Risk
1869,534151090,20,4,80.0,9547,1,2,3,3,0,4,0,17,2,2,0,2,7,6,1993,1993,1,0,12,13,1,112.0,3,4,2,2,4,3,5,0.0,5,0.0,1594.0,1594.0,1,0,1,4,1594,0,0,1594,0.0,0.0,2,0,2,1,2,6,7,1,4,1,1993.0,1,2.0,472.0,4,4,2,190,80,0,0,0,0,3,4,3,0,7,2007,9,4,188500,14,14,118.25595984943538,Low Risk
1870,534151180,60,4,78.0,10530,1,2,3,3,0,4,0,17,2,2,0,5,7,6,1993,1993,1,0,8,8,1,194.0,2,4,2,2,4,3,2,819.0,5,0.0,329.0,1148.0,1,0,1,4,1091,984,0,2075,1.0,0.0,2,1,3,1,2,8,7,1,2,1,1993.0,2,2.0,473.0,4,4,2,235,86,0,0,0,0,3,4,3,0,8,2007,9,4,255000,14,14,122.89156626506023,Low Risk
1871,534175010,90,4,80.0,11500,1,2,0,3,0,0,0,17,1,4,2,2,5,6,1976,1976,1,0,12,13,1,164.0,3,4,1,4,4,3,5,0.0,5,0.0,1680.0,1680.0,1,1,1,4,1680,0,0,1680,0.0,0.0,2,0,4,2,4,8,7,0,5,5,1976.0,2,2.0,528.0,4,4,2,0,0,0,0,0,0,3,4,3,0,6,2007,9,4,136905,31,31,81.49107142857143,High Risk
1872,534176140,20,4,88.0,10738,1,2,0,3,0,0,0,17,2,2,0,2,6,7,1966,1966,3,0,6,6,3,0.0,3,4,1,4,4,3,0,792.0,5,0.0,301.0,1093.0,1,2,1,4,1093,0,0,1093,1.0,0.0,2,0,3,1,4,6,7,1,1,1,1966.0,1,2.0,484.0,4,4,2,224,0,0,0,0,0,3,2,2,400,11,2007,9,4,158500,41,41,145.01372369624886,Medium Risk
1873,534177210,20,4,80.0,9600,1,2,3,3,0,4,0,17,2,2,0,2,7,6,1973,1973,3,0,6,6,1,320.0,3,4,1,4,4,3,0,916.0,5,0.0,326.0,1242.0,1,1,1,4,1242,0,0,1242,0.0,0.0,1,1,3,1,4,6,7,1,4,1,1973.0,2,2.0,528.0,4,4,2,0,0,0,0,0,0,3,4,3,0,9,2007,9,4,175500,34,34,141.30434782608697,Medium Risk
1874,534178010,20,4,80.0,10800,1,2,3,3,0,4,0,17,2,2,0,2,6,5,1963,1963,1,0,6,6,1,203.0,3,4,1,4,4,3,1,617.0,4,264.0,171.0,1052.0,1,4,1,4,1052,0,0,1052,1.0,0.0,1,0,3,1,4,6,7,0,5,1,1963.0,0,1.0,311.0,4,4,2,0,133,0,0,0,0,3,4,3,0,2,2007,0,4,127000,44,44,120.72243346007603,Medium Risk
1875,534201040,20,4,70.0,8050,1,2,3,3,0,4,0,15,2,2,0,2,5,6,1967,1993,1,0,8,8,3,0.0,3,4,1,4,4,3,0,474.0,1,38.0,437.0,949.0,1,4,1,4,1107,0,0,1107,1.0,0.0,1,0,3,1,2,5,7,0,5,1,1967.0,1,1.0,308.0,4,4,2,88,64,0,0,0,0,3,4,3,0,3,2007,9,4,127000,40,14,114.72448057813912,Medium Risk
1876,534202030,20,4,73.0,10355,1,2,0,3,0,0,0,15,2,2,0,2,5,5,1967,1967,1,0,8,8,1,196.0,3,4,1,4,4,3,1,695.0,5,0.0,519.0,1214.0,1,4,1,4,1214,0,0,1214,0.0,0.0,2,0,3,1,4,5,7,1,1,1,1967.0,1,1.0,318.0,4,4,2,0,111,0,0,0,0,3,4,3,0,7,2007,9,4,143000,40,40,117.79242174629324,Medium Risk
1877,534204120,20,4,79.0,10289,1,2,3,3,0,4,0,15,2,2,0,2,5,7,1965,1965,3,0,8,8,1,168.0,3,4,1,4,4,3,0,836.0,5,0.0,237.0,1073.0,1,4,1,4,1073,0,0,1073,1.0,0.0,1,1,3,1,4,6,7,0,5,1,1965.0,1,2.0,515.0,4,4,2,0,0,0,0,0,0,3,4,3,0,6,2007,9,4,156000,42,42,145.38676607642125,Medium Risk
1878,534252040,20,4,73.0,9503,1,2,3,3,0,4,0,15,2,2,0,2,5,5,1958,1983,3,0,6,6,3,0.0,3,4,1,4,4,3,0,457.0,4,374.0,193.0,1024.0,1,4,1,4,1344,0,0,1344,1.0,0.0,1,0,2,1,4,6,2,1,4,5,1970.0,2,1.0,484.0,4,4,2,316,28,0,0,0,0,3,1,3,0,6,2007,9,4,144000,49,24,107.14285714285714,High Risk
