Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Price per SqFt
1294,902109120,50,5,63.0,7628,1,2,3,3,0,4,0,20,2,2,0,0,4,6,1940,1985,1,0,8,8,3,0.0,3,2,0,4,4,3,5,0.0,5,0.0,801.0,801.0,1,2,1,0,1095,561,0,1656,0.0,0.0,2,0,2,1,4,8,4,0,5,5,1958.0,2,2.0,440.0,4,4,2,187,0,0,0,0,0,3,4,3,0,5,2008,9,4,119164,68,23,71.95893719806763
1295,902109160,50,5,81.0,7308,1,2,3,3,0,0,0,20,0,2,0,0,5,5,1920,1950,1,0,14,15,3,0.0,1,1,0,4,4,3,4,360.0,5,0.0,576.0,936.0,1,2,0,0,960,780,0,1740,0.0,0.0,1,0,2,1,0,6,7,1,2,5,1920.0,2,1.0,225.0,1,1,0,0,0,236,0,0,0,3,4,3,0,6,2008,9,4,122250,88,58,70.25862068965517
1296,902128075,30,5,60.0,5400,1,2,3,3,0,4,0,20,2,2,0,2,7,6,1920,2006,1,0,11,12,3,0.0,2,4,1,4,4,3,5,0.0,5,0.0,931.0,931.0,1,4,1,4,1027,0,0,1027,0.0,1.0,1,0,2,1,2,5,7,1,4,6,0.0,3,0.0,0.0,5,5,0,0,28,0,0,0,0,3,4,3,0,2,2008,9,4,120000,88,2,116.84518013631937
1297,902128150,190,5,60.0,10800,1,0,3,3,0,4,0,20,2,2,1,0,6,6,1940,1950,1,0,13,14,3,0.0,3,4,1,4,4,3,1,590.0,5,0.0,294.0,884.0,1,4,1,4,884,552,0,1436,0.0,0.0,2,0,3,2,4,8,7,2,2,5,1940.0,2,2.0,828.0,4,4,2,0,0,126,0,0,0,3,4,3,0,5,2008,2,4,155000,68,58,107.93871866295265
1298,902134100,30,5,60.0,6756,1,2,3,3,0,4,0,20,2,2,0,2,5,6,1910,1950,4,0,8,8,3,0.0,3,4,0,4,2,3,5,0.0,5,0.0,481.0,481.0,1,4,0,0,899,0,0,899,0.0,0.0,1,0,2,1,4,5,7,0,5,5,1930.0,2,1.0,200.0,1,4,1,0,0,96,0,0,0,3,4,3,0,9,2008,9,4,78000,98,58,86.7630700778643
1299,902136110,50,5,44.0,5914,1,0,3,3,0,4,0,20,2,2,0,0,5,9,1890,1996,1,0,13,6,3,0.0,3,4,0,1,4,3,5,0.0,5,0.0,684.0,684.0,1,2,1,4,684,396,0,1080,0.0,0.0,1,0,3,1,2,5,7,0,5,6,0.0,3,0.0,0.0,5,5,0,0,165,30,0,0,0,3,4,3,0,9,2008,9,4,95000,118,12,87.96296296296296
1300,902201120,20,5,50.0,6000,1,2,3,3,0,4,0,20,2,2,0,2,5,5,1948,1950,1,0,12,13,3,0.0,3,4,1,4,4,3,0,104.0,1,169.0,516.0,789.0,1,0,1,4,789,0,0,789,0.0,0.0,1,0,2,1,4,5,7,0,5,5,1948.0,2,1.0,250.0,4,4,2,0,0,0,0,0,0,3,4,3,0,4,2008,9,5,115000,60,58,145.75411913814955
1301,902201140,20,5,100.0,12000,1,2,3,3,0,4,0,20,2,2,0,2,5,7,1948,2005,1,0,8,8,3,0.0,3,4,1,4,4,3,2,144.0,0,608.0,172.0,924.0,1,0,1,4,1122,0,0,1122,1.0,0.0,1,0,2,1,2,6,7,0,5,1,1948.0,2,2.0,528.0,4,4,2,0,36,0,0,0,0,3,1,3,0,5,2008,9,4,147000,60,3,131.01604278074868
1302,902202090,50,5,75.0,9000,1,2,3,3,0,0,0,20,2,2,0,0,5,6,1946,1950,1,0,8,8,3,0.0,3,4,1,4,4,3,4,445.0,5,0.0,459.0,904.0,1,0,1,0,904,595,0,1499,0.0,0.0,1,0,3,1,4,5,7,1,3,5,1959.0,2,3.0,869.0,4,2,2,0,20,0,0,0,0,3,4,3,0,6,2008,9,4,140000,62,58,93.3955970647098
1303,902205070,20,5,62.0,7311,1,2,3,3,0,0,0,20,2,2,0,2,2,5,1946,1950,1,0,12,13,3,0.0,3,2,0,4,4,3,5,0.0,5,0.0,407.0,407.0,1,4,0,0,407,0,0,407,0.0,0.0,1,0,1,1,4,3,7,0,5,5,1949.0,2,1.0,297.0,1,4,2,76,0,120,0,0,0,3,4,3,0,3,2008,9,0,46500,62,58,114.25061425061425
1304,902205090,20,5,50.0,6000,1,2,3,3,0,4,0,20,2,2,0,2,5,6,1957,1957,3,0,3,3,3,0.0,3,4,1,4,4,3,4,308.0,5,0.0,620.0,928.0,1,2,1,0,928,0,0,928,0.0,0.0,1,0,3,1,4,5,7,0,5,1,1957.0,0,1.0,288.0,4,4,2,0,0,0,0,0,0,3,4,3,0,6,2008,9,4,112500,51,51,121.22844827586206
1305,902205140,20,5,50.0,6000,1,2,3,3,0,0,0,20,2,2,0,2,4,7,1954,2000,1,0,8,8,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,901.0,901.0,1,0,1,4,901,0,0,901,0.0,0.0,1,0,2,1,4,4,7,0,5,5,1954.0,2,1.0,281.0,1,4,2,0,0,0,0,0,0,3,4,3,0,8,2008,9,4,107900,54,8,119.7558268590455
1306,902207120,20,5,103.0,12205,1,2,3,3,0,4,0,20,2,2,0,2,3,1,1949,1992,1,0,8,8,3,0.0,3,4,0,1,1,3,5,0.0,5,0.0,448.0,448.0,1,2,1,4,1588,0,0,1588,0.0,0.0,2,0,5,1,4,6,1,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,3,2,3,0,12,2008,9,0,65000,59,16,40.931989924433246
1308,902300110,190,5,69.0,9142,1,2,3,3,0,4,0,20,2,2,1,5,5,5,1900,2006,1,0,8,8,3,0.0,3,1,0,1,4,3,5,0.0,5,0.0,797.0,797.0,1,4,0,0,830,797,0,1627,0.0,0.0,2,0,4,2,4,10,7,0,5,5,1950.0,2,2.0,420.0,1,3,0,192,0,60,0,0,0,3,4,3,0,2,2008,9,4,139500,108,2,85.74062692071297
1309,902300215,50,5,100.0,12665,1,0,0,3,0,4,0,20,0,2,0,0,5,8,1915,1950,1,0,13,14,3,0.0,3,4,0,4,4,2,5,0.0,5,0.0,876.0,876.0,1,2,1,4,876,540,0,1416,0.0,0.0,1,1,4,1,4,7,7,1,2,5,1949.0,2,3.0,720.0,4,4,2,418,0,194,0,0,0,3,4,3,0,6,2008,9,4,153900,93,58,108.6864406779661
1310,902300260,75,5,53.0,5350,1,2,3,3,0,0,0,20,0,2,0,5,7,8,1920,1965,1,0,13,15,3,0.0,3,4,0,4,4,3,1,116.0,5,0.0,508.0,624.0,1,0,1,4,730,720,0,1450,0.0,0.0,1,0,3,1,4,7,7,0,5,5,1935.0,2,1.0,288.0,4,4,2,0,192,0,0,0,0,3,2,3,0,3,2008,9,4,132000,88,43,91.03448275862068
1311,902301140,70,5,34.0,4571,1,0,3,3,0,4,0,20,2,2,0,5,5,5,1916,1950,1,0,0,0,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,624.0,624.0,1,1,0,4,624,720,0,1344,0.0,0.0,1,0,4,1,4,7,7,0,5,5,1916.0,2,3.0,513.0,1,1,2,0,0,96,0,0,0,3,4,3,0,5,2008,0,0,98000,92,58,72.91666666666667
1312,902301150,50,5,69.0,9143,1,0,3,3,0,0,0,20,2,2,0,0,5,7,1900,2003,1,0,12,13,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,346.0,346.0,1,0,1,4,709,308,0,1017,0.0,0.0,1,0,2,1,4,5,7,0,5,5,1961.0,2,1.0,308.0,4,4,0,0,0,139,0,0,0,3,4,3,0,5,2008,9,4,114000,108,5,112.09439528023599
1313,902304060,190,5,60.0,9600,1,0,3,3,0,4,0,20,2,2,1,5,5,5,1920,1960,1,0,0,0,3,0.0,3,4,0,4,4,3,4,234.0,5,0.0,739.0,973.0,1,4,1,2,1377,973,0,2350,0.0,0.0,2,0,4,2,4,10,7,0,5,0,1930.0,2,2.0,393.0,4,4,2,0,0,219,0,0,0,3,4,3,0,4,2008,9,4,130000,88,48,55.319148936170215
1314,902305080,75,5,60.0,9600,1,0,3,3,0,4,0,20,2,2,0,4,6,5,1917,1950,1,0,0,0,3,0.0,3,4,0,2,4,3,4,319.0,5,0.0,416.0,735.0,4,1,0,4,1134,924,0,2058,0.0,0.0,1,1,3,1,4,8,7,1,2,5,1950.0,2,2.0,396.0,1,1,1,0,0,259,0,0,0,3,4,3,0,4,2008,9,4,129500,91,58,62.925170068027214
1315,902306120,70,5,60.0,6000,1,0,3,3,0,0,0,20,2,2,0,5,5,9,1905,2005,1,0,8,8,3,0.0,2,4,0,1,4,3,5,0.0,5,0.0,572.0,572.0,1,0,1,4,884,656,0,1540,0.0,0.0,1,1,3,1,2,7,7,0,5,6,0.0,3,0.0,0.0,5,5,0,240,77,0,0,0,0,3,4,3,0,2,2008,9,4,129400,103,3,84.02597402597402
1316,902306130,70,5,60.0,9600,1,2,3,3,0,4,0,20,2,2,0,5,7,9,1928,2005,2,0,8,8,3,0.0,3,0,0,4,4,3,4,141.0,5,0.0,548.0,689.0,1,0,1,4,689,689,0,1378,0.0,0.0,2,0,3,1,2,7,7,1,2,5,1928.0,2,2.0,360.0,4,4,0,0,0,116,0,0,0,3,4,3,0,10,2008,9,4,161000,80,3,116.83599419448475
1317,902326060,190,5,60.0,10800,1,1,3,3,0,4,0,20,2,2,1,0,6,7,1905,2000,1,0,13,14,3,0.0,3,4,0,1,4,3,5,0.0,5,0.0,482.0,482.0,1,0,0,4,1221,691,0,1912,0.0,0.0,2,0,3,2,4,7,7,1,4,5,2003.0,2,2.0,672.0,2,4,2,0,25,212,0,0,0,3,4,3,0,4,2008,9,4,163000,103,8,85.2510460251046
1318,902328040,75,5,35.0,6300,1,0,3,3,0,4,0,20,2,2,0,4,6,6,1914,2001,1,0,13,15,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,742.0,742.0,1,0,1,4,742,742,0,1484,0.0,0.0,2,0,3,1,4,9,7,1,2,6,0.0,3,0.0,0.0,5,5,2,0,291,134,0,0,0,3,4,3,0,6,2008,9,4,128000,94,7,86.2533692722372
1319,902330010,70,5,50.0,5250,1,1,3,3,0,4,0,20,2,2,0,5,8,5,1872,1987,1,0,8,8,3,0.0,3,2,0,4,1,3,3,259.0,5,0.0,425.0,684.0,4,1,0,4,938,1215,205,2358,0.0,0.0,2,0,4,1,4,8,7,0,5,6,0.0,3,0.0,0.0,5,5,2,0,54,20,0,0,0,3,4,3,0,12,2008,9,4,122000,136,21,51.73876166242579
1320,902401010,50,5,60.0,5700,1,2,3,3,0,4,0,20,2,2,0,0,7,7,1926,1950,1,0,13,14,3,0.0,3,4,2,4,4,3,5,0.0,5,0.0,572.0,572.0,1,4,1,4,572,539,0,1111,0.0,0.0,1,0,2,1,4,5,7,1,2,5,1982.0,2,1.0,288.0,4,4,2,0,0,176,0,0,0,3,4,3,0,8,2008,9,4,116900,82,58,105.22052205220523
1322,902402260,70,5,60.0,11340,1,2,3,3,0,4,0,20,2,2,0,5,2,1,1920,1950,1,0,0,0,3,0.0,1,1,0,1,1,3,5,0.0,5,0.0,723.0,723.0,1,4,0,4,723,363,0,1086,0.0,0.0,1,0,2,1,4,5,0,0,5,5,1920.0,2,2.0,400.0,1,3,0,0,24,144,0,0,0,3,4,3,0,11,2008,3,4,55000,88,58,50.644567219152854
1323,902405070,70,5,60.0,10800,1,2,3,3,0,4,0,20,2,2,0,5,7,7,1890,1999,1,0,13,15,3,0.0,3,4,0,4,4,2,5,0.0,5,0.0,1313.0,1313.0,2,2,1,4,1313,1182,0,2495,0.0,0.0,2,0,5,1,4,10,7,1,2,5,1950.0,2,2.0,342.0,4,1,2,0,299,0,0,0,0,3,4,3,0,12,2008,9,4,184000,118,9,73.74749498997996
1324,902406020,20,5,65.0,9750,1,2,3,3,0,4,0,20,2,2,0,2,5,6,1959,1959,1,0,8,8,1,164.0,3,4,1,4,4,3,4,200.0,5,0.0,784.0,984.0,1,2,1,4,984,0,0,984,1.0,0.0,1,0,2,1,1,5,7,0,5,5,1959.0,2,1.0,308.0,4,4,0,0,0,0,0,0,0,3,4,3,0,6,2008,9,4,110000,49,49,111.78861788617886
1325,902406090,50,5,81.0,12150,1,0,3,3,0,4,0,20,2,2,0,0,5,5,1954,1954,1,0,8,8,1,335.0,3,4,0,4,4,3,5,0.0,5,0.0,1050.0,1050.0,1,0,0,1,1050,745,0,1795,0.0,0.0,2,0,4,1,4,7,7,0,5,1,1954.0,2,1.0,352.0,1,4,2,0,0,0,0,0,0,3,4,3,0,11,2008,9,4,131500,54,54,73.25905292479109
1326,902427045,20,5,70.0,12702,1,2,3,3,0,4,0,20,2,2,0,2,5,5,1956,1956,1,0,3,3,3,0.0,3,4,2,5,5,4,6,0.0,6,0.0,0.0,0.0,1,2,1,0,882,0,0,882,0.0,0.0,1,0,2,1,4,4,7,0,5,5,1956.0,2,1.0,308.0,4,4,2,0,45,0,0,0,0,3,4,3,0,12,2008,9,4,97000,52,52,109.97732426303855
1327,902427150,20,5,52.0,8516,1,2,3,3,0,4,0,20,2,2,0,2,4,6,1958,2006,1,0,8,8,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,869.0,869.0,1,4,1,4,1093,0,0,1093,0.0,0.0,1,0,2,1,4,5,7,0,5,5,1959.0,2,1.0,308.0,4,4,2,0,0,0,0,0,0,3,4,3,0,5,2008,9,4,115500,50,2,105.67246111619396
1328,903201030,30,4,55.0,7111,1,2,0,0,0,4,0,3,2,2,0,2,5,7,1928,1983,1,0,14,15,3,0.0,2,2,0,4,4,3,3,406.0,1,273.0,329.0,1008.0,1,4,1,4,1143,0,0,1143,0.0,0.0,1,0,2,1,4,5,7,1,3,5,1992.0,2,1.0,288.0,4,4,2,265,0,0,0,0,0,3,0,3,0,7,2008,9,4,138000,80,25,120.73490813648294
1329,903204010,50,5,51.0,7425,1,2,0,0,0,0,0,3,6,0,0,0,7,7,1945,1950,1,0,13,14,3,0.0,3,4,1,4,1,3,5,0.0,5,0.0,672.0,672.0,1,2,1,4,1195,473,0,1668,0.0,0.0,1,1,3,1,2,8,7,0,5,1,1945.0,2,1.0,252.0,4,4,2,210,0,0,0,0,0,3,4,3,0,8,2008,9,0,108000,63,58,64.74820143884892
1330,903204095,40,5,50.0,9100,1,2,3,3,0,4,0,3,6,1,0,2,5,6,1930,1960,1,0,12,13,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,742.0,742.0,1,4,1,0,779,0,156,935,0.0,0.0,1,0,2,1,4,4,7,0,5,5,1988.0,2,1.0,308.0,4,4,1,0,0,0,0,0,0,3,4,2,600,8,2008,9,4,79500,78,48,85.02673796791444
1331,903206070,50,4,51.0,7010,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1935,1950,1,0,13,14,3,0.0,3,4,0,4,4,3,4,175.0,5,0.0,849.0,1024.0,1,4,1,4,1144,594,0,1738,0.0,0.0,2,0,3,1,4,6,7,1,2,5,1950.0,2,1.0,240.0,4,4,1,0,30,0,0,0,0,3,4,3,0,7,2008,9,4,153000,73,58,88.03222094361335
1332,903225050,45,5,50.0,6130,1,2,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,0,784.0,5,0.0,0.0,784.0,1,2,1,4,784,0,0,784,1.0,0.0,1,0,2,1,2,5,7,0,5,6,0.0,3,0.0,0.0,5,5,2,0,0,116,0,0,0,3,4,3,0,5,2008,9,4,109500,84,58,139.66836734693877
1333,903225140,50,5,50.0,5000,1,2,3,3,0,4,0,3,1,2,0,0,5,7,1941,2006,1,0,13,14,3,0.0,3,2,1,4,4,3,0,600.0,5,0.0,72.0,672.0,1,0,1,4,832,378,0,1210,0.0,0.0,1,0,3,1,2,6,7,0,5,5,1941.0,2,1.0,240.0,4,4,1,0,0,0,0,0,0,3,4,3,0,5,2008,9,4,124000,67,2,102.47933884297521
1334,903225160,70,5,59.0,5870,1,2,3,3,0,0,0,3,1,1,0,5,6,9,1900,2000,1,0,6,6,3,0.0,3,2,0,4,4,3,5,0.0,5,0.0,554.0,554.0,1,0,1,4,736,554,0,1290,0.0,0.0,1,1,3,1,4,6,7,0,5,5,1926.0,2,1.0,200.0,1,4,2,38,112,0,0,0,0,3,2,2,400,4,2008,9,4,106900,108,8,82.86821705426357
1335,903226060,50,5,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1940,1989,1,0,13,14,3,0.0,3,4,1,4,4,3,0,521.0,5,0.0,460.0,981.0,1,0,1,4,1014,658,0,1672,0.0,0.0,1,1,3,1,2,6,7,1,2,5,1940.0,2,1.0,240.0,4,4,2,0,11,0,0,0,0,3,0,3,0,7,2008,9,4,164900,68,19,98.6244019138756
1336,903226150,30,5,50.0,6000,1,2,3,1,0,4,0,3,2,2,0,2,5,7,1924,2003,1,0,13,14,3,0.0,3,1,0,4,1,3,5,0.0,5,0.0,949.0,949.0,1,0,1,4,949,0,0,949,0.0,0.0,1,0,2,1,4,5,7,1,1,5,1924.0,2,2.0,370.0,4,4,2,0,0,48,0,0,0,3,4,3,0,7,2008,9,4,119000,84,5,125.39515279241307
1337,903227080,50,5,50.0,6000,1,2,3,3,0,0,0,3,2,2,0,0,6,7,1929,1950,1,0,14,15,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,862.0,862.0,1,4,1,4,950,208,0,1158,0.0,0.0,1,0,3,1,4,5,7,1,2,3,1929.0,1,1.0,208.0,4,4,2,0,0,112,0,0,0,3,4,3,0,7,2008,9,4,120000,79,58,103.62694300518135
1338,903228040,50,5,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1937,2000,1,0,13,14,3,0.0,3,2,0,4,4,3,4,201.0,3,162.0,462.0,825.0,1,0,1,4,825,672,0,1497,0.0,0.0,2,0,3,1,4,5,7,0,5,5,2004.0,2,1.0,672.0,4,4,2,272,0,0,0,0,0,3,0,3,0,5,2008,9,4,157000,71,8,104.87641950567803
1339,903228060,50,5,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,5,1939,1950,1,0,13,14,3,0.0,3,4,1,4,4,3,3,264.0,5,0.0,475.0,739.0,1,0,1,4,874,468,0,1342,0.0,0.0,2,0,2,2,4,7,7,1,2,5,1939.0,2,1.0,240.0,4,4,2,0,0,0,0,0,0,3,4,3,0,4,2008,9,4,105000,69,58,78.2414307004471
1340,903228090,45,5,50.0,5000,1,2,3,0,0,4,1,3,2,2,0,1,6,7,1926,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,992.0,992.0,1,0,1,4,1013,0,0,1013,0.0,0.0,1,0,3,1,4,6,7,0,5,5,1926.0,2,1.0,160.0,1,4,2,0,0,101,0,0,0,3,4,3,0,4,2008,9,4,113000,82,58,111.54985192497531
1341,903230110,50,5,60.0,5520,1,2,0,3,0,2,0,3,1,2,0,0,5,7,1920,1997,1,0,0,0,3,0.0,3,2,0,4,4,3,0,68.0,5,0.0,497.0,565.0,1,4,1,4,565,651,0,1216,1.0,0.0,1,0,3,1,4,6,7,1,2,3,1920.0,1,1.0,355.0,1,4,2,0,0,180,0,0,0,3,2,3,0,4,2008,9,4,115000,88,11,94.57236842105263
1342,903230120,20,5,99.0,5940,1,2,0,3,0,3,0,3,1,2,0,2,4,7,1946,1950,1,0,8,4,3,0.0,3,4,2,5,5,4,6,0.0,6,0.0,0.0,0.0,1,4,1,0,896,0,0,896,,,1,0,2,1,4,4,7,0,5,5,1946.0,2,1.0,280.0,4,4,2,0,0,0,0,0,0,3,2,3,0,4,2008,3,0,79000,62,58,88.16964285714286
1343,903231080,50,5,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,4,7,1929,1950,1,0,8,8,3,0.0,3,4,2,4,4,3,1,80.0,5,0.0,624.0,704.0,1,0,1,4,624,512,0,1136,0.0,1.0,1,0,2,1,4,6,7,0,5,5,1990.0,2,1.0,336.0,4,4,2,0,365,80,0,0,0,3,4,3,0,8,2008,9,4,123000,79,58,108.27464788732394
1344,903232030,30,5,51.0,6120,1,2,3,3,0,4,0,3,2,2,0,2,5,6,1945,1995,1,0,9,10,3,0.0,3,2,1,5,5,4,6,0.0,6,0.0,0.0,0.0,1,2,0,4,808,0,0,808,0.0,0.0,1,0,1,1,4,6,3,0,5,1,1925.0,2,1.0,164.0,4,4,1,0,48,0,0,0,0,3,4,3,0,6,2008,9,4,81300,63,13,100.61881188118812
1345,903232090,50,5,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,0,8,8,3,0.0,3,4,2,4,4,3,5,0.0,5,0.0,1078.0,1078.0,1,4,1,4,1128,445,0,1573,0.0,0.0,2,0,3,1,4,8,7,1,2,5,1930.0,2,2.0,360.0,4,4,1,0,0,0,0,0,0,3,4,3,0,6,2008,9,4,162900,78,16,103.56007628734902
1346,903233080,50,5,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,7,5,1939,1950,1,0,13,14,3,0.0,3,4,0,4,4,2,4,300.0,3,240.0,449.0,989.0,1,4,1,4,1245,764,0,2009,0.0,0.0,2,0,4,1,4,7,3,1,2,5,1939.0,2,2.0,400.0,4,4,2,0,20,0,0,0,0,3,2,3,0,1,2008,9,4,150000,69,58,74.66401194624191
1347,903234090,70,5,51.0,6120,1,2,3,3,0,4,0,20,0,2,0,5,5,5,1923,1950,2,0,13,14,3,0.0,3,4,0,4,4,3,3,203.0,5,0.0,897.0,1100.0,1,4,1,4,1226,676,0,1902,0.0,0.0,2,0,4,1,4,7,7,0,5,5,1960.0,2,2.0,576.0,4,4,2,0,139,55,0,0,0,3,4,3,0,10,2008,9,4,123500,85,58,64.931650893796
1348,903234100,50,5,51.0,6120,1,2,3,3,0,4,0,20,0,2,0,0,7,5,1931,1950,1,0,3,15,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,952.0,952.0,1,2,1,1,1022,752,0,1774,0.0,0.0,2,0,2,2,4,8,2,2,4,5,1931.0,2,2.0,468.0,1,4,2,90,0,205,0,0,0,3,4,3,0,4,2008,9,0,129900,77,58,73.22435174746336
1349,903235010,70,5,60.0,6155,1,2,0,3,0,3,0,3,8,1,0,5,6,8,1920,1999,1,0,13,14,3,0.0,3,4,0,1,1,2,5,0.0,5,0.0,611.0,611.0,1,0,1,4,751,611,0,1362,0.0,0.0,2,0,3,1,4,6,7,0,5,5,1920.0,0,2.0,502.0,4,1,2,0,0,84,0,0,0,3,4,3,0,6,2008,9,4,128000,88,9,93.97944199706315
1350,903235100,30,5,60.0,6324,1,2,0,3,0,4,0,3,1,5,0,2,4,6,1927,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,520.0,520.0,1,1,0,4,520,0,0,520,0.0,0.0,1,0,1,1,1,4,7,0,5,5,1920.0,2,1.0,240.0,1,4,2,49,0,87,0,0,0,3,4,3,0,5,2008,9,4,68500,81,58,131.73076923076923
1351,903236010,50,5,50.0,8635,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,0,13,14,3,0.0,3,4,1,4,4,3,1,336.0,2,41.0,295.0,672.0,1,4,1,4,1072,213,0,1285,1.0,0.0,1,0,2,1,4,6,2,0,5,5,1948.0,2,1.0,240.0,4,4,2,0,0,0,0,0,0,3,2,3,0,1,2008,9,4,127000,60,7,98.83268482490273
1352,903400180,50,4,64.0,13053,1,1,3,0,0,4,0,3,2,2,0,0,6,7,1923,2000,2,0,13,14,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,833.0,833.0,1,2,1,4,1053,795,0,1848,0.0,0.0,1,1,4,1,2,8,7,1,2,5,1922.0,2,2.0,370.0,4,4,0,0,0,0,0,220,0,3,4,3,0,6,2008,9,4,207000,85,8,112.01298701298701
1353,903401020,50,4,60.0,9120,1,1,3,3,0,4,0,3,2,2,0,0,7,6,1925,1950,1,0,13,14,3,0.0,3,2,2,4,4,3,4,329.0,5,0.0,697.0,1026.0,1,0,1,4,1133,687,0,1820,1.0,0.0,2,0,4,1,4,8,7,0,5,5,1925.0,2,1.0,240.0,4,4,0,0,100,0,0,0,0,3,0,3,0,6,2008,9,4,184000,83,58,101.0989010989011
1354,903401030,50,4,60.0,9144,1,1,3,3,0,4,0,3,2,2,0,0,6,4,1915,2004,1,0,12,13,3,0.0,3,2,0,4,4,3,5,0.0,5,0.0,810.0,810.0,1,0,1,4,1170,546,0,1716,0.0,0.0,2,0,4,1,2,8,7,0,5,5,1970.0,2,2.0,672.0,4,4,2,0,195,0,0,0,0,3,4,3,0,3,2008,9,4,162500,93,4,94.6969696969697
1355,903401050,50,4,51.0,9144,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,0,8,8,3,0.0,3,4,1,4,4,3,4,399.0,5,0.0,484.0,883.0,1,2,1,4,988,517,0,1505,1.0,0.0,1,0,3,1,4,8,7,0,5,5,1940.0,2,1.0,240.0,4,4,0,0,0,0,0,0,0,3,4,3,0,7,2008,9,4,145000,68,26,96.34551495016612
1356,903425420,30,4,55.0,10267,1,2,3,3,0,4,0,3,6,2,0,2,6,7,1918,2000,1,0,11,15,3,0.0,3,2,0,4,2,2,4,210.0,0,606.0,0.0,816.0,1,0,1,4,838,0,0,838,1.0,0.0,1,0,2,1,1,5,7,0,5,5,1961.0,0,1.0,275.0,4,4,0,0,0,112,0,0,0,3,3,3,0,5,2008,9,4,130000,90,8,155.13126491646779
1357,903426160,60,5,57.0,8094,1,0,3,3,0,4,0,20,2,2,1,4,6,8,1910,1983,1,0,13,14,3,0.0,3,4,2,4,4,2,4,196.0,5,0.0,1046.0,1242.0,1,2,1,4,1242,742,0,1984,0.0,0.0,2,0,5,1,4,8,7,0,5,5,0.0,3,1.0,360.0,5,5,2,64,0,180,0,0,0,3,2,2,1000,9,2008,9,4,160000,98,25,80.64516129032258
1358,903427090,70,5,60.0,5100,1,0,3,3,0,4,0,20,2,2,0,5,8,7,1925,1996,3,0,11,15,3,0.0,3,2,2,4,4,3,5,0.0,5,0.0,588.0,588.0,1,1,1,4,833,833,0,1666,0.0,0.0,1,0,3,1,2,7,7,1,2,5,1925.0,2,1.0,228.0,4,4,2,192,63,0,0,0,0,3,2,3,0,6,2008,9,4,161000,83,12,96.63865546218487
1359,903429010,50,5,63.0,4347,1,2,3,3,0,4,0,20,2,2,0,0,6,8,1910,1950,2,0,8,8,3,0.0,2,4,0,2,2,3,5,0.0,5,0.0,796.0,796.0,1,0,1,4,825,784,0,1609,0.0,0.0,1,0,3,1,4,7,7,0,5,5,1910.0,2,1.0,228.0,1,1,0,0,182,0,0,0,0,3,4,3,0,6,2008,9,4,127500,98,58,79.24176507147297
